ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.06543467439271991,0.5921204542755908,0.4632369559018018,0.9617620585603678,0.09888010818577526,0.22232945875911095,-0.4161096458775569,-0.7012689316417129,-0.7341706725682124,0
0.08420758928571428,0.6168560725593528,0.4243663533204068,0.970684951033029,0.15578650332083002,0.4077282762953232,-0.2471679310367723,-1.0622779689877813,-0.8017319275688961,0
0.0727334507151021,0.5735082356164494,0.45986002803803133,0.929053823232632,0.10702532681223978,0.22100709305397243,-0.18806086574089154,-1.2443980309216638,-0.2981907581200387,0
0.09318217235468287,0.6555059496758854,0.4364825339623642,0.8661700343730261,0.13421696482682768,0.36826930300480265,-0.5383116969327794,-1.041810096059991,-0.1325023702237429,0
0.09944927536231885,0.6484242797154485,0.42178411668546373,0.9274644698091319,0.15204065052659566,0.36529396573614686,-0.5349676115718414,-1.1230808581945393,0.2655742137264756,0
0.09917676296986642,0.6362630928018556,0.413637636798269,0.9697801609379213,0.18134647105731733,0.4349697863350256,-0.6188417412394414,-0.6170904082604767,0.560432987585676,0
0.0959679741160664,0.4330854408749145,0.44710509619320504,0.9757085560901043,0.1714719643338314,0.25881110798205786,1.5162020372912675,-0.9744957665519713,1.9217576296317622,0
0.07890965781144198,0.5721484447363211,0.46829563892243387,0.9242870212449131,0.12565510669776073,0.2744425715093687,-0.06264673036974747,-0.993760582248524,0.18948586118121868,0
0.07970781342690811,0.6505664224097303,0.4672228824402345,0.9417802837108175,0.13910457189482273,0.11865799187999172,-0.6746229802217939,-0.7995335312652294,0.08814387014033898,1
0.07376651583710407,0.4255006530421193,0.4525342786049546,0.9849860832535321,0.15233040553167632,0.2991251503532147,-0.6657830503570333,-0.7725699004236497,2.350003436176425,1
0.08913802155718212,0.5845945340537892,0.4936301268950024,0.9840604815325596,0.1586573875567576,0.10169706075524015,-1.2024915050323108,-1.0119048635733336,3.14292708733221,1
0.07255208827341997,0.5531471991530277,0.5092303116707855,0.9763166818333101,0.13394231681246763,0.08560386620768139,-1.3778246879023723,-1.0166195644326153,4.008961904009968,1
0.08078017435401877,0.7019465547148181,0.4488082751225937,0.9734487403183293,0.15227071040463327,0.1736281054464936,-0.9673243672385156,-0.9223624079043602,1.4184778980650137,1
0.08411457950068926,0.5454505435178518,0.49606505132616424,0.9840525495291206,0.1636662148488956,0.06685645361597395,-1.5504309751886827,-1.0477078704573595,4.3808896990412105,1
0.10792027972704367,0.5169067850212448,0.46173879361659825,0.969604918245084,0.1832086764476482,0.11799632008030801,-0.07238440566711485,-1.0783678380479542,0.39069898911639545,1
0.08409318358723451,0.5123142492114824,0.5281894274058887,0.9801635692649233,0.14058977993632793,-0.03993541283456958,-0.167276473912078,-1.0511776065329315,1.227511652244658,1
0.09601150248632263,0.5114424779775918,0.5345692197931118,0.9835085632210504,0.19077725978794505,-0.18046359152226032,-0.06351345060754016,-0.648800870419151,0.9780645405028618,1
0.08957345510130563,0.5155541071715065,0.5179188654353561,0.9798358189420533,0.17230400419522793,0.025283011986996947,-0.7703105621324515,-0.9698780958424837,1.7207541277694203,1
0.0804707807836719,0.5707794000579788,0.46597735414767055,0.9743949552319335,0.13385700673408762,0.31025490459950683,-0.7057905296510839,-0.8628022835525404,0.903469857741118,1
