ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.041605245901639346,0.5236459545547562,0.5092870003782625,0.8612644706998585,0.06892506105138745,0.08471592849253612,-0.2546479968609288,-1.0359050468193725,-0.7723946287762895,0
0.05121506865815466,0.597739180193612,0.43931590541718646,0.9071643546817059,0.0799215234783426,0.4937368525472772,-0.6311715847717206,-0.7591476382272648,-0.7004124494394466,0
0.05189529107192835,0.5965322837373482,0.4560297707653614,0.945953168580052,0.0828840029055149,0.2649976728334948,-0.525421076886013,-1.065739717393722,-0.20862894395350295,0
0.04439671196662398,0.493433499796609,0.46227841306838197,0.9484735403330767,0.07838847073924966,0.5875651676375584,0.08774721395504635,-0.7470033277416315,-0.8620749471481832,0
0.04944365703859375,0.5105566909265322,0.47225102249813944,0.9258803245348152,0.0739049706267312,0.12737983450877044,-0.0659856773663098,-1.1681476283956942,-1.1594771111233977,1
0.04479154005105142,0.5036149661051468,0.4749348818925876,0.9375852451781654,0.0791971630866954,0.08403181650194035,-0.006058593194776929,-1.1761320611490498,-0.8082338250854102,1
0.048220431850102635,0.4689690381921693,0.48936643345127473,0.9736876805193391,0.09714179110278515,0.03620378792334137,0.25628555273868003,-1.1901439815321881,-0.831780549293915,1
0.042892777030058324,0.5575354921484952,0.4876785456270349,0.945825760815206,0.08274023816117419,0.02213471839047753,-0.23569850099423753,-1.2411735906193004,-0.35491931915392483,1
0.03966129725436435,0.48205829632942476,0.4777965865036668,0.9077242979956615,0.07369724538792014,0.10314132761585827,-0.18537091004290723,-1.074249592248923,-0.8688969048993451,1
0.046932529455081,0.44098596372438,0.4886700719214752,0.9448235325842028,0.08452601331749234,0.1292285424579436,0.09654370588564747,-1.1412750947948922,-1.010250426953054,1
0.053553896741417195,0.4807042947733927,0.47294646098534676,0.9012006213632582,0.08687957830601888,0.28871006447841197,0.05064714843946848,-0.9812872062038926,-0.9160648568757885,1
0.045166268992983795,0.5058528320507897,0.49125784718815196,0.9139134175126056,0.07592596274279807,0.06056197348451475,-0.06796378192874827,-1.1350816196485642,-0.9280190978851821,1
0.04390119684237331,0.4729840273309633,0.49364137898708665,0.9450457093593644,0.07730987928178942,0.05509558673274989,0.0008506392580176846,-1.171801802341386,-0.9622739834442311,1
0.04851838080765625,0.46199460415909505,0.5016873257124252,0.9502379202958738,0.08247288115798658,0.01302144997512673,0.05211875945808843,-1.0387744272212627,-1.097539941239527,1
0.04331599777581526,0.44783898252432386,0.47422488912771626,0.9228902800159308,0.07114384562489255,0.14431065118420328,0.19217052214793487,-1.2339763971569235,-0.8400448930970557,1
0.045868066275599466,0.4454708132452651,0.4860886350490245,0.9442184600561876,0.08767006523948465,0.19236855071108855,0.2763789152441415,-1.0324363026782422,-0.9736138368221932,1
