ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.06854055821621512,0.5781227959230354,0.40445063583280827,0.9550650993137381,0.1434744167474759,0.7804568744221994,-0.42314322830810397,0.21588390890697529,0.5856119883240365,0
0.06765232974910394,0.6330093284910632,0.3874875316817922,0.9208374042791495,0.1516876506830967,0.8170393701302651,-1.0591743192180143,0.5041191605643629,1.1676037613721357,0
0.06798240550462953,0.6371422718277987,0.44963126886440935,0.9498097420695731,0.15597849120576393,0.12473917542223177,-0.817638049216553,0.01686970162271928,0.19105706958727353,0
0.0522829386763813,0.6158527693324017,0.3686372297276954,0.9778672197217646,0.11183552605945686,0.9447355455794083,-0.6962711396763183,0.5524708881002458,0.7290375957655071,0
0.060603208072897055,0.6435394549658451,0.46344902256232307,0.9377489580458707,0.12826915669371872,0.08522947175137796,-0.6595121201929147,-0.16484918828878659,-0.3628200817114644,0
0.05276200202701477,0.6459887470583268,0.4119424181339967,0.9825337942350936,0.11347102600551885,0.6747772453304862,-0.7470258917472596,-0.022726071096031752,0.9765158533182943,0
0.05196368488223692,0.6063971961613603,0.37403077509262145,0.958171071058857,0.12305525981385446,0.8147495682348691,-0.43961604472151083,0.397852674927083,-0.95301973075787,1
0.07180465844587983,0.5758252866573706,0.4072410359705643,0.9630458597993463,0.17040202522237963,0.5822354512294513,-0.47209401626615977,0.026907342749767693,-0.37258183753452334,1
0.06469211328813496,0.6067962435348528,0.4004090569570814,0.9564443564090294,0.15194559134367916,0.5935636396925519,-0.6704866995535418,-0.09349280563874274,-0.07707235002382751,1
0.05976601309840021,0.5004932068242114,0.3540560355780291,0.973388403173073,0.16793910526675632,1.1250569945165285,-0.20072240910386133,0.9057168233611828,-0.7220323914326698,1
0.06785409276047825,0.6286257173333634,0.406593855530508,0.9615634422897642,0.1715703577583522,0.47038702912212593,-0.6506851905964047,-0.2983728457911887,-0.5274334779380934,1
0.06319647409657209,0.5706722115821231,0.34463426628089505,0.9626750983021426,0.1522254465198022,1.0052897488482881,-0.4062826967129916,0.7097007980300774,-0.3007063050576835,1
0.0575275981952414,0.5733359074325327,0.32768653277250903,0.9644868560713595,0.1466102804962482,1.0170786219762256,-0.40138244164230596,0.5490779817557914,-0.4905110731526432,1
0.061999071574994964,0.5789308776968957,0.3608831387943033,0.9375209595506491,0.1610792695292071,0.7461127093879942,-0.652021009677959,0.3094442858125066,0.030354219847774644,1
0.06449782791934125,0.5707279780693505,0.36283904012675944,0.9521539703505586,0.16745928201675014,0.7953699198607634,-0.575805502744572,0.22836307918623477,-0.4595768416835462,1
0.057580292390928975,0.5053422141880877,0.3255992580136895,0.9682711491578846,0.1504919117868282,1.0860414986600537,-0.06120485430033355,0.7605930531366862,-0.3591393680878743,1
0.07263743816831739,0.6251107292002596,0.4459977161958656,0.94241161627497,0.18823546588022308,0.2273696419700353,-0.7412370833016559,-0.23145986343301672,-0.21623677356491333,1
0.06243653933685795,0.592060860555614,0.35412247599912733,0.9580985197874968,0.16278512500427902,0.7451508156740615,-0.6972719859637762,0.09626051356754495,-0.1962302977022432,1
