ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.09035608308605342,0.40825697865353033,0.4002095179625109,0.9344702403426898,0.1499003125999951,0.6863354473389703,0.6368852868127708,-0.7765214883368148,0.2029050864535562,0
0.10854506957047792,0.3967120783345265,0.43066765422683084,0.7563859314454725,0.17013156335190233,0.6422970309928018,0.7188484134642963,-0.6291736654229574,0.12760605343513687,0
0.10149638073704209,0.38064193743318,0.4353279496009802,0.8972411626019348,0.14854647822589911,0.5945257701142042,0.9500932734699048,-0.7619080380441106,0.7363947386785092,0
0.08358308358308358,0.4532878586663447,0.4087477927119361,0.9378716171928275,0.13274277781450386,0.5958520110748802,0.48332395837971925,-0.7732145648623381,0.014369720007929576,0
0.09256809470506427,0.4071974846038369,0.39665157387702826,0.938053040690839,0.14920313824116344,0.6701942833116036,0.7821257419886342,-0.760890593453381,0.3297070751608584,0
0.11873592342342343,0.4770575999829112,0.45367203708506226,0.7832627621918995,0.19129695251594614,0.344098069236142,0.12491883691316426,-0.5649227199117619,-0.3467988562144053,1
0.11876138433515483,0.42246195471047715,0.43631448970782827,0.8360844197293915,0.20778344331133775,0.5478548494610099,0.7006743092013105,-0.5060100224352388,0.23246851615515052,1
0.09843442687436078,0.3821221313637563,0.45291201148651683,0.810095341129648,0.16975551515480422,0.5921589800526937,0.9133619903386424,-0.5010556638019827,0.4917810787040251,1
0.10048926767676768,0.44261604580436054,0.5030659389560755,0.7874084725320469,0.17460578637049226,0.3299331177489415,0.6047644874456508,-0.5185017170227844,0.41226579807030683,1
0.11863468226017232,0.42708798011137233,0.4418307588787258,0.9112168686112665,0.1830798154161682,0.6146580567391302,0.5506891956198177,-0.7697691966560645,-0.21660630674406267,1
0.08313625879536364,0.3994091647292444,0.47762687164418005,0.7256074970865998,0.15743351578481782,0.5164145876648669,0.8387272110460694,-0.506159070446103,0.34669126543434814,1
0.08419692307692307,0.40242829995614676,0.4246369739017013,0.7471368130708125,0.14724811123786566,0.6487869573217845,0.7749099972713038,-0.4388052596949623,0.2716542154472652,1
0.10724728487886383,0.3741656062331168,0.47727316404448317,0.892729608224788,0.16824114017364714,0.40229510823760056,0.8586213752670437,-0.8757962336408869,0.1592431342793521,1
0.09158664962054239,0.42890899849662734,0.43377050105282294,0.9402516286275946,0.1386110081923346,0.6260827695932929,0.4501433783193937,-0.8940060307295314,0.13934174411686717,1
0.1159853249475891,0.44462017372094187,0.4845165929172102,0.6870670147551146,0.18603934315978254,0.27825594860549113,0.38736531837723526,-0.5415424577691992,-0.32628398318471596,1
0.10199226880761225,0.44750197489187826,0.44195417634366096,0.8831947549125737,0.1620472440944882,0.7099272880600653,0.7770618639434509,-0.32932888521163983,0.45455865275310936,1
0.12149199125507518,0.4128165487938272,0.43339814672308885,0.728393104087938,0.19256744811003854,0.6326891479295884,0.6826574965698435,-0.1904467477227989,-0.055209719594558226,1
